 -----------------------------------------------------------------
 File ebv.dat created by TABOO on day: 2021.04.13 time:16.58.07
 Model: MODELS/PREM_LT120_NV3_VM1.dat                                                                       
 L_MIN:      1
 L_MAX:    512
 MP:       128
 NN:        18
 -----------------------------------------------------------------
           0   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           1 -0.361708671       0.00000000      -7.83160552E-02 -0.138849735     -0.185764506     -0.222146958     -0.250374407     -0.272286385     -0.289307058     -0.302539051     -0.312836051     -0.320859134     -0.327120036     -0.332015067     -0.335851133     -0.338865787     -0.341243058     -0.343125433     -0.344623297     -0.345822096     -0.346788049    
           2  -2.59583946E-02   0.00000000      -5.19518107E-02  -8.48205984E-02 -0.108008720     -0.125039220     -0.137682363     -0.147058934     -0.153967977     -0.159006521     -0.162627906     -0.165178195     -0.166921780     -0.168060571     -0.168748692     -0.169103473     -0.169214174     -0.169148505     -0.168957680     -0.168680295     -0.168345287    
           3  -9.49866883E-03   0.00000000      -2.32803710E-02  -4.02640067E-02  -5.25852405E-02  -6.14625365E-02  -6.78002238E-02  -7.22701252E-02  -7.53713697E-02  -7.74744228E-02  -7.88538679E-02  -7.97127262E-02  -8.02007318E-02  -8.04279298E-02  -8.04748163E-02  -8.04000050E-02  -8.02458748E-02  -8.00428018E-02  -7.98123255E-02  -7.95695260E-02  -7.93247223E-02
           4  -5.95731381E-03   0.00000000      -1.32756783E-02  -2.29959991E-02  -2.99958754E-02  -3.49489711E-02  -3.83895971E-02  -4.07292023E-02  -4.22778055E-02  -4.32652868E-02  -4.38599549E-02  -4.41837423E-02  -4.43241447E-02  -4.43433486E-02  -4.42850851E-02  -4.41797748E-02  -4.40482609E-02  -4.39045690E-02  -4.37579229E-02  -4.36141677E-02  -4.34768163E-02
           5  -4.52241348E-03   0.00000000      -8.71334411E-03  -1.47584733E-02  -1.89258326E-02  -2.17605364E-02  -2.36553997E-02  -2.48930529E-02  -2.56755855E-02  -2.61465404E-02  -2.64071301E-02  -2.65281796E-02  -2.65588239E-02  -2.65327971E-02  -2.64729708E-02  -2.63946373E-02  -2.63077915E-02  -2.62188017E-02  -2.61315685E-02  -2.60483176E-02  -2.59701926E-02
           6  -3.60282580E-03   0.00000000      -6.08210871E-03  -1.00666154E-02  -1.26687400E-02  -1.43462867E-02  -1.54073322E-02  -1.60598904E-02  -1.64440740E-02  -1.66539066E-02  -1.67521741E-02  -1.67805459E-02  -1.67664587E-02  -1.67277828E-02  -1.66759938E-02  -1.66183226E-02  -1.65591966E-02  -1.65012088E-02  -1.64457764E-02  -1.63935740E-02  -1.63448080E-02
           7  -2.92749610E-03   0.00000000      -4.36216313E-03  -7.07257725E-03  -8.74662772E-03  -9.76129621E-03  -1.03584956E-02  -1.06937829E-02  -1.08667985E-02  -1.09410072E-02  -1.09565370E-02  -1.09385140E-02  -1.09024653E-02  -1.08578149E-02  -1.08101359E-02  -1.07625946E-02  -1.07168742E-02  -1.06737632E-02  -1.06335208E-02  -1.05961151E-02  -1.05613526E-02
           8  -2.41132407E-03   0.00000000      -3.16995755E-03  -5.03906887E-03  -6.12569042E-03  -6.73656957E-03  -7.06085423E-03  -7.21515203E-03  -7.27088237E-03  -7.27138156E-03  -7.24260788E-03  -7.19983084E-03  -7.15179974E-03  -7.10332813E-03  -7.05688773E-03  -7.01358914E-03  -6.97377184E-03  -6.93736458E-03  -6.90409169E-03  -6.87359646E-03  -6.84550637E-03
           9  -2.00787652E-03   0.00000000      -2.31539248E-03  -3.60466214E-03  -4.30072984E-03  -4.65202937E-03  -4.80619865E-03  -4.85071121E-03  -4.83686756E-03  -4.79429774E-03  -4.73973760E-03  -4.68231691E-03  -4.62673698E-03  -4.57516965E-03  -4.52837953E-03  -4.48638573E-03  -4.44883807E-03  -4.41523455E-03  -4.38503642E-03  -4.35772957E-03  -4.33284976E-03
          10  -1.68679736E-03   0.00000000      -1.68815278E-03  -2.56555551E-03  -2.99241883E-03  -3.16963135E-03  -3.21241026E-03  -3.18638515E-03  -3.12835677E-03  -3.05845472E-03  -2.98725720E-03  -2.91994563E-03  -2.85871211E-03  -2.80414522E-03  -2.75602099E-03  -2.71374243E-03  -2.67658010E-03  -2.64379778E-03  -2.61471211E-03  -2.58871936E-03  -2.56529939E-03
          11  -1.42740132E-03   0.00000000      -1.21922547E-03  -1.79738272E-03  -2.03358196E-03  -2.09017564E-03  -2.05707084E-03  -1.98345585E-03  -1.89559313E-03  -1.80693937E-03  -1.72389194E-03  -1.64903549E-03  -1.58296211E-03  -1.52528088E-03  -1.47516967E-03  -1.43166597E-03  -1.39381620E-03  -1.36074401E-03  -1.33167731E-03  -1.30595220E-03  -1.28300639E-03
          12  -1.21526804E-03   0.00000000      -8.63562105E-04  -1.22049137E-03  -1.31882878E-03  -1.28972309E-03  -1.20328460E-03  -1.09626132E-03  -9.87197971E-04  -8.84817448E-04  -7.92641367E-04  -7.11520261E-04  -6.41007733E-04  -5.80091553E-04  -5.27577184E-04  -4.82276489E-04  -4.43096185E-04  -4.09069762E-04  -3.79363046E-04  -3.53267387E-04  -3.30186595E-04
          13  -1.04008627E-03   0.00000000      -5.90814278E-04  -7.82034360E-04  -7.79126538E-04  -6.87966472E-04  -5.63132577E-04  -4.31916676E-04  -3.07175214E-04  -1.94246648E-04  -9.46565633E-05  -8.08719778E-06   6.65903572E-05   1.30786473E-04   1.85932018E-04   2.33357539E-04   2.74247403E-04   3.09629599E-04   3.40383151E-04   3.67252156E-04   3.90863541E-04
          14  -8.94282421E-04   0.00000000      -3.79970443E-04  -4.45903162E-04  -3.67825996E-04  -2.31129568E-04  -7.81781200E-05   7.09531014E-05   2.07619363E-04   3.28914612E-04   4.34704532E-04   5.26098302E-04   6.04673347E-04   6.72096503E-04   7.29948224E-04   7.79650349E-04   8.22446949E-04   8.59409047E-04   8.91449046E-04   9.19340353E-04   9.43735649E-04
          15  -7.72152795E-04   0.00000000      -2.16119821E-04  -1.86779478E-04  -5.25385694E-05   1.17824740E-04   2.91568867E-04   4.54139372E-04   6.00019412E-04   7.28054438E-04   8.39080894E-04   9.34741285E-04   1.01690658E-03   1.08740642E-03   1.14791410E-03   1.19990902E-03   1.24467374E-03   1.28330919E-03   1.31675310E-03   1.34580175E-03   1.37112988E-03
          16  -6.69308356E-04   0.00000000      -8.84414985E-05   1.35074561E-05   1.89771963E-04   3.85048683E-04   5.74185629E-04   7.46857550E-04   8.99872393E-04   1.03333523E-03   1.14875601E-03   1.24813383E-03   1.33352692E-03   1.40686391E-03   1.46987382E-03   1.52406923E-03   1.57075701E-03   1.61105744E-03   1.64592662E-03   1.67617854E-03   1.70250505E-03
