 -----------------------------------------------------------------
 File ebv.dat created by TABOO on day: 2021.04.14 time:11.32.24
 Model: MODELS/PREM_LT90_NV4_VM2a.dat                                                                       
 L_MIN:      1
 L_MAX:    512
 MP:       128
 NN:        42
 -----------------------------------------------------------------
           0   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
           1 -0.362029016       0.00000000      -4.16831002E-02  -7.87516534E-02 -0.112372011     -0.142899141     -0.170619771     -0.195789516     -0.218639851     -0.239381060     -0.258204401     -0.275283784     -0.290777385     -0.304829091     -0.317569762     -0.329118431     -0.339583367     -0.349063009     -0.357646942     -0.365416586     -0.372446030     -0.378802687     -0.384547800     -0.389737070     -0.394421250     -0.398646384     -0.402454436     -0.405883491     -0.408968240     -0.411740243     -0.414228112     -0.416457951     -0.418453485     -0.420236260     -0.421825886     -0.423240185     -0.424495369     -0.425606161     -0.426586002     -0.427447051     -0.428200364     -0.428856045     -0.429423213     -0.429910213     -0.430324584    
           2  -2.61681713E-02   0.00000000      -3.44150215E-02  -6.21754862E-02  -8.51401538E-02 -0.104360938     -0.120569125     -0.134298488     -0.145953938     -0.155853227     -0.164252713     -0.171363950     -0.177364513     -0.182405323     -0.186615810     -0.190107718     -0.192977846     -0.195310339     -0.197178468     -0.198646083     -0.199768841     -0.200595334     -0.201167881     -0.201523438     -0.201694161     -0.201708034     -0.201589510     -0.201359704     -0.201037064     -0.200637549     -0.200174972     -0.199661300     -0.199106857     -0.198520571     -0.197910085     -0.197281942     -0.196641788     -0.195994392     -0.195343852     -0.194693565     -0.194046468     -0.193404943     -0.192771018     -0.192146346     -0.191532269    
           3  -1.02083953E-02   0.00000000      -2.07616370E-02  -3.74881215E-02  -5.09602353E-02  -6.17734753E-02  -7.04151392E-02  -7.72833526E-02  -8.27037022E-02  -8.69427845E-02  -9.02190953E-02  -9.27118883E-02  -9.45682973E-02  -9.59091112E-02  -9.68334973E-02  -9.74228755E-02  -9.77440551E-02  -9.78518054E-02  -9.77909788E-02  -9.75982770E-02  -9.73036811E-02  -9.69316065E-02  -9.65019017E-02  -9.60306749E-02  -9.55309048E-02  -9.50130522E-02  -9.44854692E-02  -9.39547792E-02  -9.34262201E-02  -9.29038525E-02  -9.23908129E-02  -9.18894559E-02  -9.14015323E-02  -9.09282565E-02  -9.04704630E-02  -9.00286436E-02  -8.96030515E-02  -8.91936943E-02  -8.88004676E-02  -8.84230882E-02  -8.80612135E-02  -8.77144262E-02  -8.73822495E-02  -8.70641544E-02  -8.67596194E-02
           4  -6.53203344E-03   0.00000000      -1.53060518E-02  -2.67293714E-02  -3.52478363E-02  -4.15435173E-02  -4.61417511E-02  -4.94470485E-02  -5.17705306E-02  -5.33512197E-02  -5.43725677E-02  -5.49751781E-02  -5.52666485E-02  -5.53291626E-02  -5.52253537E-02  -5.50028235E-02  -5.46976216E-02  -5.43369465E-02  -5.39411977E-02  -5.35255708E-02  -5.31013049E-02  -5.26766032E-02  -5.22573777E-02  -5.18477820E-02  -5.14506623E-02  -5.10678738E-02  -5.07005267E-02  -5.03491946E-02  -5.00140339E-02  -4.96949218E-02  -4.93915267E-02  -4.91033718E-02  -4.88298796E-02  -4.85704318E-02  -4.83243465E-02  -4.80909608E-02  -4.78695817E-02  -4.76595573E-02  -4.74602319E-02  -4.72709872E-02  -4.70912158E-02  -4.69203517E-02  -4.67578471E-02  -4.66031916E-02  -4.64559011E-02
           5  -4.87324269E-03   0.00000000      -1.17652444E-02  -1.99289564E-02  -2.55561825E-02  -2.93561723E-02  -3.18461955E-02  -3.34033258E-02  -3.43017206E-02  -3.47400866E-02  -3.48619223E-02  -3.47703695E-02  -3.45391519E-02  -3.42205837E-02  -3.38514559E-02  -3.34573239E-02  -3.30556594E-02  -3.26581448E-02  -3.22723426E-02  -3.19028907E-02  -3.15524116E-02  -3.12221013E-02  -3.09122354E-02  -3.06224450E-02  -3.03519685E-02  -3.00998092E-02  -2.98648402E-02  -2.96458974E-02  -2.94418037E-02  -2.92514227E-02  -2.90736742E-02  -2.89075412E-02  -2.87520755E-02  -2.86064018E-02  -2.84697153E-02  -2.83412784E-02  -2.82204151E-02  -2.81065144E-02  -2.79990118E-02  -2.78973989E-02  -2.78012101E-02  -2.77100187E-02  -2.76234411E-02  -2.75411215E-02  -2.74627395E-02
           6  -3.78433522E-03   0.00000000      -9.11316462E-03  -1.50552262E-02  -1.88682619E-02  -2.12254729E-02  -2.25947835E-02  -2.33010836E-02  -2.35691536E-02  -2.35537831E-02  -2.33609360E-02  -2.30625924E-02  -2.27071308E-02  -2.23265961E-02  -2.19417941E-02  -2.15658192E-02  -2.12065373E-02  -2.08682902E-02  -2.05530841E-02  -2.02614069E-02  -1.99927874E-02  -1.97461750E-02  -1.95201952E-02  -1.93133205E-02  -1.91239826E-02  -1.89506374E-02  -1.87918115E-02  -1.86461248E-02  -1.85123030E-02  -1.83891747E-02  -1.82756837E-02  -1.81708690E-02  -1.80738661E-02  -1.79838948E-02  -1.79002658E-02  -1.78223494E-02  -1.77495889E-02  -1.76814850E-02  -1.76175926E-02  -1.75575111E-02  -1.75008830E-02  -1.74473878E-02  -1.73967406E-02  -1.73486806E-02  -1.73029844E-02
           7  -3.00089922E-03   0.00000000      -7.09244143E-03  -1.14687271E-02  -1.40951769E-02  -1.55798383E-02  -1.63273774E-02  -1.66065954E-02  -1.65952388E-02  -1.64101236E-02  -1.61273759E-02  -1.57960318E-02  -1.54471295E-02  -1.50998496E-02  -1.47655569E-02  -1.44505575E-02  -1.41578959E-02  -1.38885621E-02  -1.36422887E-02  -1.34180635E-02  -1.32144745E-02  -1.30299209E-02  -1.28627494E-02  -1.27113406E-02  -1.25741521E-02  -1.24497479E-02  -1.23368045E-02  -1.22341234E-02  -1.21406140E-02  -1.20553002E-02  -1.19773056E-02  -1.19058462E-02  -1.18402224E-02  -1.17798122E-02  -1.17240595E-02  -1.16724707E-02  -1.16246082E-02  -1.15800807E-02  -1.15385419E-02  -1.14996815E-02  -1.14632258E-02  -1.14289308E-02  -1.13965785E-02  -1.13659771E-02  -1.13369524E-02
           8  -2.42096162E-03   0.00000000      -5.54494606E-03  -8.79745092E-03  -1.06258737E-02  -1.15639018E-02  -1.19530959E-02  -1.20114274E-02  -1.18772006E-02  -1.16374632E-02  -1.13463718E-02  -1.10370358E-02  -1.07291704E-02  -1.04340138E-02  -1.01574957E-02  -9.90226306E-03  -9.66897514E-03  -9.45712347E-03  -9.26555600E-03  -9.09279659E-03  -8.93724151E-03  -8.79728422E-03  -8.67137406E-03  -8.55806097E-03  -8.45601317E-03  -8.36401153E-03  -8.28096177E-03  -8.20587762E-03  -8.13787710E-03  -8.07617418E-03  -8.02007131E-03  -7.96894450E-03  -7.92224240E-03  -7.87947420E-03  -7.84020592E-03  -7.80405197E-03  -7.77067058E-03  -7.73975765E-03  -7.71104731E-03  -7.68429926E-03  -7.65930302E-03  -7.63587235E-03  -7.61384005E-03  -7.59306038E-03  -7.57340156E-03
           9  -1.98247004E-03   0.00000000      -4.35050204E-03  -6.78271567E-03  -8.06119666E-03  -8.64622463E-03  -8.82219244E-03  -8.76409467E-03  -8.57882295E-03  -8.33098218E-03  -8.05899035E-03  -7.78512470E-03  -7.52177089E-03  -7.27531500E-03  -7.04854541E-03  -6.84214430E-03  -6.65560132E-03  -6.48776768E-03  -6.33719424E-03  -6.20232848E-03  -6.08163001E-03  -5.97363058E-03  -5.87696768E-03  -5.79039659E-03  -5.71279088E-03  -5.64314146E-03  -5.58054401E-03  -5.52419666E-03  -5.47338417E-03  -5.42747462E-03  -5.38590737E-03  -5.34818508E-03  -5.31387003E-03  -5.28257247E-03  -5.25395107E-03  -5.22770174E-03  -5.20355580E-03  -5.18127717E-03  -5.16065629E-03  -5.14150644E-03  -5.12366602E-03  -5.10698976E-03  -5.09135053E-03  -5.07663377E-03  -5.06274030E-03
          10  -1.64402486E-03   0.00000000      -3.41984536E-03  -5.24321944E-03  -6.13398850E-03  -6.48471666E-03  -6.53032120E-03  -6.41056243E-03  -6.20782468E-03  -5.96998539E-03  -5.72425267E-03  -5.48552396E-03  -5.26142260E-03  -5.05533442E-03  -4.86822100E-03  -4.69970563E-03  -4.54871682E-03  -4.41385992E-03  -4.29363502E-03  -4.18655574E-03  -4.09121439E-03  -4.00630850E-03  -3.93065671E-03  -3.86319356E-03  -3.80296982E-03  -3.74914077E-03  -3.70095647E-03  -3.65775404E-03  -3.61894793E-03  -3.58402124E-03  -3.55251855E-03  -3.52403708E-03  -3.49822361E-03  -3.47476522E-03  -3.45338718E-03  -3.43384687E-03  -3.41593125E-03  -3.39945219E-03  -3.38424370E-03  -3.37015977E-03  -3.35707190E-03  -3.34486691E-03  -3.33344471E-03  -3.32271773E-03  -3.31260776E-03
          11  -1.37773692E-03   0.00000000      -2.68795132E-03  -4.05228464E-03  -4.66393540E-03  -4.85525327E-03  -4.81930934E-03  -4.66737431E-03  -4.46281815E-03  -4.24105488E-03  -4.02126322E-03  -3.81326373E-03  -3.62154469E-03  -3.44761065E-03  -3.29134846E-03  -3.15181399E-03  -3.02768173E-03  -2.91749323E-03  -2.81979702E-03  -2.73321709E-03  -2.65648495E-03  -2.58845231E-03  -2.52809026E-03  -2.47448403E-03  -2.42682267E-03  -2.38438975E-03  -2.34655500E-03  -2.31276313E-03  -2.28252541E-03  -2.25541298E-03  -2.23104842E-03  -2.20910087E-03  -2.18927930E-03  -2.17132899E-03  -2.15502433E-03  -2.14016950E-03  -2.12659128E-03  -2.11413810E-03  -2.10267631E-03  -2.09208904E-03  -2.08227383E-03  -2.07313988E-03  -2.06460850E-03  -2.05660984E-03  -2.04908242E-03
